,nombre_equipo,nit,news_id,participacion,categoria
32077,DKR,860029200,news57006,No aplica,descartable
32078,DKR,860029200,news57008,No aplica,descartable
32079,DKR,860029200,news57013,No aplica,descartable
32080,DKR,860029200,news57015,No aplica,descartable
32081,DKR,800050749,news57015,No aplica,descartable
32082,DKR,860029200,news57018,No aplica,descartable
32083,DKR,800244322,news57018,No aplica,descartable
32084,DKR,860029200,news57021,No aplica,descartable
32085,DKR,860029200,news57023,No aplica,descartable
32086,DKR,860029200,news57024,No aplica,descartable
32087,DKR,860005216,news57024,No aplica,descartable
32088,DKR,860522747,news57024,No aplica,descartable
32089,DKR,860029200,news57031,No aplica,descartable
32090,DKR,860029200,news57032,No aplica,descartable
32091,DKR,900973385,news57032,No aplica,descartable
32092,DKR,800035156,news57032,No aplica,descartable
32093,DKR,900737989,news57032,No aplica,descartable
32094,DKR,860026182,news57032,No aplica,descartable
32095,DKR,860029200,news57033,No aplica,descartable
32096,DKR,860029200,news57043,No aplica,descartable
32097,DKR,860029200,news57045,No aplica,descartable
32098,DKR,800189604,news57045,No aplica,descartable
32099,DKR,800128735,news57045,No aplica,descartable
32100,DKR,900577140,news57045,No aplica,descartable
32101,DKR,890931609,news57045,No aplica,descartable
32102,DKR,830035217,news57045,No aplica,descartable
32103,DKR,900529571,news57045,No aplica,descartable
32104,DKR,800096036,news57045,No aplica,descartable
32105,DKR,830118120,news57045,No aplica,descartable
32106,DKR,800203186,news57045,No aplica,descartable
32107,DKR,890907157,news57045,No aplica,descartable
32108,DKR,860071562,news57045,No aplica,descartable
32109,DKR,860068182,news57045,No aplica,descartable
32110,DKR,860079174,news57045,No aplica,descartable
32111,DKR,860051175,news57045,No aplica,descartable
32112,DKR,860000185,news57045,No aplica,descartable
32113,DKR,830504700,news57045,No aplica,descartable
32114,DKR,890700640,news57047,No aplica,descartable
32115,DKR,890700640,news57048,No aplica,descartable
32116,DKR,890700640,news57054,No aplica,descartable
32117,DKR,890700640,news57057,No aplica,descartable
32118,DKR,890700640,news57065,No aplica,descartable
32119,DKR,890700640,news57066,No aplica,descartable
32120,DKR,890307400,news57066,No aplica,descartable
32121,DKR,900559366,news57066,No aplica,descartable
32122,DKR,890104633,news57066,No aplica,descartable
32123,DKR,899999734,news57066,No aplica,descartable
32124,DKR,890980040,news57066,No aplica,descartable
32125,DKR,890700640,news57077,No aplica,descartable
32126,DKR,860015542,news57077,No aplica,descartable
32127,DKR,890700640,news57079,No aplica,descartable
32128,DKR,890700640,news57083,No aplica,descartable
32129,DKR,890700640,news57094,No aplica,descartable
32130,DKR,890700640,news57100,No aplica,descartable
32131,DKR,890700640,news57106,No aplica,descartable
32132,DKR,890700640,news57109,No aplica,descartable
32133,DKR,890700640,news57110,No aplica,descartable
32134,DKR,890700640,news57122,No aplica,descartable
32135,DKR,890700640,news57129,No aplica,descartable
32136,DKR,890700640,news57130,No aplica,descartable
32137,DKR,890700640,news57134,No aplica,descartable
32138,DKR,890700640,news57135,No aplica,descartable
32139,DKR,860013798,news57135,No aplica,descartable
32140,DKR,890902920,news57135,No aplica,descartable
32141,DKR,890700640,news57138,No aplica,descartable
32142,DKR,890700640,news57139,No aplica,descartable
32143,DKR,890700640,news57142,No aplica,descartable
32144,DKR,890700640,news57143,No aplica,descartable
32145,DKR,890700640,news57149,No aplica,descartable
32146,DKR,890700640,news57150,No aplica,descartable
32147,DKR,890700640,news57151,No aplica,descartable
32148,DKR,901285870,news57151,No aplica,descartable
32149,DKR,900830185,news57151,No aplica,descartable
32150,DKR,901543313,news57151,No aplica,descartable
32151,DKR,901383516,news57151,No aplica,descartable
32152,DKR,901399739,news57151,No aplica,descartable
32153,DKR,800125872,news57151,No aplica,descartable
32154,DKR,901419657,news57151,No aplica,descartable
32155,DKR,901538743,news57151,No aplica,descartable
32156,DKR,860000537,news57151,No aplica,descartable
32157,DKR,800073419,news57151,No aplica,descartable
32158,DKR,901225307,news57151,No aplica,descartable
32159,DKR,901222456,news57151,No aplica,descartable
32160,DKR,900081360,news57151,No aplica,descartable
32161,DKR,901519410,news57151,No aplica,descartable
32162,DKR,900073946,news57151,No aplica,descartable
32163,DKR,901315446,news57151,No aplica,descartable
32164,DKR,901442800,news57151,No aplica,descartable
32165,DKR,901489949,news57151,No aplica,descartable
32166,DKR,900636944,news57151,No aplica,descartable
32167,DKR,901440733,news57151,No aplica,descartable
32168,DKR,900189788,news57151,No aplica,descartable
32169,DKR,805012526,news57151,No aplica,descartable
32170,DKR,900300060,news57151,No aplica,descartable
32171,DKR,830513773,news57151,No aplica,descartable
32172,DKR,901034779,news57151,No aplica,descartable
32173,DKR,901562686,news57151,No aplica,descartable
32174,DKR,890932117,news57151,No aplica,descartable
32175,DKR,901230372,news57151,No aplica,descartable
32176,DKR,900884741,news57151,No aplica,descartable
32177,DKR,900212828,news57151,No aplica,descartable
32178,DKR,890700640,news57153,No aplica,descartable
32179,DKR,890700640,news57167,No aplica,descartable
32180,DKR,900739289,news57167,No aplica,descartable
32181,DKR,890700640,news57177,No aplica,descartable
32182,DKR,891780111,news57177,No aplica,descartable
32183,DKR,890700640,news57184,No aplica,descartable
32184,DKR,891480035,news57184,No aplica,descartable
32185,DKR,890700640,news57187,No aplica,descartable
32186,DKR,890700640,news57188,No aplica,descartable
32187,DKR,890700640,news57189,No aplica,descartable
32188,DKR,890700640,news57190,No aplica,descartable
32189,DKR,890700640,news57198,No aplica,descartable
32190,DKR,890700640,news57199,No aplica,descartable
32191,DKR,890700640,news57201,No aplica,descartable
32192,DKR,899999063,news57201,No aplica,descartable
32193,DKR,890700640,news57203,No aplica,descartable
32194,DKR,890700640,news57212,No aplica,descartable
32195,DKR,890700640,news57213,No aplica,descartable
32196,DKR,891480035,news57213,No aplica,descartable
32197,DKR,901211179,news57213,No aplica,descartable
32198,DKR,890700640,news57215,No aplica,descartable
32199,DKR,890700640,news57220,No aplica,descartable
32200,DKR,890700640,news57227,No aplica,descartable
32201,DKR,890700640,news57229,No aplica,descartable
32202,DKR,890700640,news57233,No aplica,descartable
32203,DKR,890307200,news57234,No aplica,descartable
32204,DKR,860013798,news57237,No aplica,descartable
32205,DKR,860013798,news57238,No aplica,descartable
32206,DKR,860013798,news57246,No aplica,descartable
32207,DKR,860051853,news57246,No aplica,descartable
32208,DKR,860015542,news57246,No aplica,descartable
32209,DKR,860013798,news57251,No aplica,descartable
32210,DKR,860013798,news57253,No aplica,descartable
32211,DKR,860013798,news57254,No aplica,descartable
32212,DKR,860013798,news57257,No aplica,descartable
32213,DKR,860013798,news57274,No aplica,descartable
32214,DKR,860013798,news57288,No aplica,descartable
32215,DKR,860051853,news57288,No aplica,descartable
32216,DKR,860013798,news57293,No aplica,descartable
32217,DKR,860013798,news57297,No aplica,descartable
32218,DKR,860013798,news57300,No aplica,descartable
32219,DKR,860013798,news57314,No aplica,descartable
32220,DKR,860013798,news57322,No aplica,descartable
32221,DKR,860013798,news57324,No aplica,descartable
32222,DKR,860013798,news57325,No aplica,descartable
32223,DKR,860013798,news57326,No aplica,descartable
32224,DKR,860013798,news57328,No aplica,descartable
32225,DKR,860013798,news57337,No aplica,descartable
32226,DKR,860013798,news57338,No aplica,descartable
32227,DKR,860013798,news57351,No aplica,descartable
32228,DKR,860013798,news57353,No aplica,descartable
32229,DKR,860013798,news57354,No aplica,descartable
32230,DKR,860013798,news57357,No aplica,descartable
32231,DKR,860013798,news57358,No aplica,descartable
32232,DKR,860013798,news57367,No aplica,descartable
32233,DKR,860013798,news57371,No aplica,descartable
32234,DKR,860013798,news57374,No aplica,descartable
32235,DKR,860013798,news57378,No aplica,descartable
32236,DKR,860013798,news57382,No aplica,descartable
32237,DKR,860013798,news57384,No aplica,descartable
32238,DKR,860013798,news57387,No aplica,descartable
32239,DKR,860013798,news57391,No aplica,descartable
32240,DKR,860005216,news57391,No aplica,descartable
32241,DKR,860002130,news57391,No aplica,descartable
32242,DKR,860002964,news57391,No aplica,descartable
32243,DKR,860013798,news57392,No aplica,descartable
32244,DKR,860013798,news57398,No aplica,descartable
32245,DKR,860013798,news57403,No aplica,descartable
32246,DKR,860013798,news57405,No aplica,descartable
32247,DKR,860013798,news57406,No aplica,descartable
32248,DKR,860013798,news57409,No aplica,descartable
32249,DKR,860024746,news57409,No aplica,descartable
32250,DKR,860013798,news57413,No aplica,descartable
32251,DKR,860013798,news57416,No aplica,descartable
32252,DKR,860013798,news57418,No aplica,descartable
32253,DKR,860013798,news57419,No aplica,descartable
32254,DKR,890000439,news57419,No aplica,descartable
32255,DKR,890101681,news57419,No aplica,descartable
32256,DKR,860013798,news57422,No aplica,descartable
32257,DKR,860013798,news57423,No aplica,descartable
32258,DKR,860013798,news57428,No aplica,descartable
32259,DKR,899999034,news57428,No aplica,descartable
32260,DKR,860013798,news57430,No aplica,descartable
32261,DKR,860013798,news57438,No aplica,descartable
32262,DKR,860013798,news57440,No aplica,descartable
32263,DKR,860013798,news57442,No aplica,descartable
32264,DKR,860013798,news57445,No aplica,descartable
32265,DKR,860013798,news57448,No aplica,descartable
32266,DKR,860013798,news57449,No aplica,descartable
32267,DKR,860013798,news57458,No aplica,descartable
32268,DKR,860013798,news57460,No aplica,descartable
32269,DKR,890000439,news57460,No aplica,descartable
32270,DKR,860013798,news57468,No aplica,descartable
32271,DKR,860013798,news57470,No aplica,descartable
32272,DKR,860013798,news57479,No aplica,descartable
32273,DKR,860013798,news57487,No aplica,descartable
32274,DKR,860530751,news57487,No aplica,descartable
32275,DKR,860013798,news57489,No aplica,descartable
32276,DKR,860013798,news57495,No aplica,descartable
32277,DKR,860013798,news57500,No aplica,descartable
32278,DKR,860013798,news57503,No aplica,descartable
32279,DKR,860013798,news57506,No aplica,descartable
32280,DKR,899999034,news57506,No aplica,descartable
32281,DKR,899999063,news57506,No aplica,descartable
32282,DKR,860013798,news57510,No aplica,descartable
32283,DKR,860051853,news57510,No aplica,descartable
32284,DKR,860013798,news57511,No aplica,descartable
32285,DKR,860013798,news57514,No aplica,descartable
32286,DKR,860013798,news57515,No aplica,descartable
32287,DKR,860013798,news57517,No aplica,descartable
32288,DKR,860013798,news57519,No aplica,descartable
32289,DKR,901416374,news57524,No aplica,descartable
32290,DKR,901416374,news57533,No aplica,descartable
32291,DKR,900073946,news57533,No aplica,descartable
32292,DKR,901416374,news57535,No aplica,descartable
32293,DKR,901416374,news57541,No aplica,descartable
32294,DKR,901416374,news57542,No aplica,descartable
32295,DKR,901416374,news57545,No aplica,descartable
32296,DKR,891400378,news57545,No aplica,descartable
32297,DKR,901416374,news57552,No aplica,descartable
32298,DKR,901416374,news57553,No aplica,descartable
32299,DKR,901416374,news57560,No aplica,descartable
32300,DKR,901416374,news57563,No aplica,descartable
32301,DKR,860051853,news57563,No aplica,descartable
32302,DKR,860014659,news57575,No aplica,descartable
32303,DKR,860014659,news57577,No aplica,descartable
32304,DKR,860014659,news57581,No aplica,descartable
32305,DKR,860002693,news57581,No aplica,descartable
32306,DKR,860014659,news57587,No aplica,descartable
32307,DKR,860014659,news57588,No aplica,descartable
32308,DKR,860014659,news57591,No aplica,descartable
32309,DKR,860014659,news57597,No aplica,descartable
32310,DKR,830513729,news57597,No aplica,descartable
32311,DKR,860014659,news57600,No aplica,descartable
32312,DKR,860025971,news57602,No aplica,descartable
32313,DKR,860025971,news57605,No aplica,descartable
32314,DKR,860025971,news57606,No aplica,descartable
32315,DKR,860025971,news57611,No aplica,descartable
32316,DKR,860025971,news57613,No aplica,descartable
32317,DKR,860025971,news57617,No aplica,descartable
32318,DKR,860025971,news57618,No aplica,descartable
32319,DKR,860037950,news57624,No aplica,descartable
32320,DKR,860037950,news57626,No aplica,descartable
32321,DKR,860037950,news57627,No aplica,descartable
32322,DKR,900934851,news57627,No aplica,descartable
32323,DKR,860037950,news57630,No aplica,descartable
32324,DKR,860037950,news57636,No aplica,descartable
32325,DKR,860037950,news57638,No aplica,descartable
32326,DKR,890984002,news57638,No aplica,descartable
32327,DKR,860037950,news57640,No aplica,descartable
32328,DKR,901211179,news57640,No aplica,descartable
32329,DKR,890904459,news57641,No aplica,descartable
32330,DKR,890904459,news57648,No aplica,descartable
32331,DKR,890904459,news57659,No aplica,descartable
32332,DKR,860001942,news57659,No aplica,descartable
32333,DKR,890904459,news57662,No aplica,descartable
32334,DKR,811000056,news57662,No aplica,descartable
32335,DKR,860037950,news57666,No aplica,descartable
32336,DKR,860037950,news57677,No aplica,descartable
32337,DKR,890307400,news57677,No aplica,descartable
32338,DKR,901039225,news57677,No aplica,descartable
32339,DKR,901211179,news57677,No aplica,descartable
32340,DKR,860037950,news57679,No aplica,descartable
32341,DKR,890904459,news57686,No aplica,descartable
32342,DKR,860037950,news57689,No aplica,descartable
32343,DKR,900934851,news57689,No aplica,descartable
32344,DKR,860001022,news57689,No aplica,descartable
32345,DKR,890937070,news57689,No aplica,descartable
32346,DKR,890904459,news57693,No aplica,descartable
32347,DKR,890904459,news57695,No aplica,descartable
32348,DKR,890904459,news57702,No aplica,descartable
32349,DKR,860037950,news57708,No aplica,descartable
32350,DKR,860037950,news57717,No aplica,descartable
32351,DKR,890301884,news57717,No aplica,descartable
32352,DKR,860001022,news57717,No aplica,descartable
32353,DKR,890937070,news57717,No aplica,descartable
32354,DKR,860037950,news57718,No aplica,descartable
32355,DKR,860037950,news57719,No aplica,descartable
32356,DKR,860037950,news57720,No aplica,descartable
32357,DKR,860037950,news57723,No aplica,descartable
32358,DKR,860037950,news57730,No aplica,descartable
32359,DKR,860037950,news57731,No aplica,descartable
32360,DKR,860037950,news57736,No aplica,descartable
32361,DKR,860037950,news57750,No aplica,descartable
32362,DKR,860037950,news57755,No aplica,descartable
32363,DKR,860075558,news57755,No aplica,descartable
32364,DKR,860037950,news57758,No aplica,descartable
32365,DKR,860037950,news57760,No aplica,descartable
32366,DKR,890980179,news57760,No aplica,descartable
32367,DKR,860001022,news57760,No aplica,descartable
32368,DKR,890937070,news57760,No aplica,descartable
32369,DKR,860037950,news57764,No aplica,descartable
32370,DKR,890914525,news57764,No aplica,descartable
32371,DKR,860069378,news57764,No aplica,descartable
32372,DKR,811000761,news57764,No aplica,descartable
32373,DKR,890317402,news57764,No aplica,descartable
32374,DKR,860013951,news57764,No aplica,descartable
32375,DKR,860523408,news57764,No aplica,descartable
32376,DKR,891303786,news57764,No aplica,descartable
32377,DKR,804000044,news57764,No aplica,descartable
32378,DKR,860023264,news57764,No aplica,descartable
32379,DKR,890312749,news57764,No aplica,descartable
32380,DKR,890204162,news57764,No aplica,descartable
32381,DKR,860037950,news57769,No aplica,descartable
32382,DKR,860025674,news57769,No aplica,descartable
32383,DKR,811018676,news57769,No aplica,descartable
32384,DKR,860037950,news57773,No aplica,descartable
32385,DKR,860037950,news57779,No aplica,descartable
32386,DKR,860037950,news57780,No aplica,descartable
32387,DKR,860037950,news57783,No aplica,descartable
32388,DKR,860037950,news57786,No aplica,descartable
32389,DKR,860037950,news57787,No aplica,descartable
32390,DKR,860522747,news57787,No aplica,descartable
32391,DKR,899999734,news57787,No aplica,descartable
32392,DKR,860037950,news57797,No aplica,descartable
32393,DKR,860037950,news57800,No aplica,descartable
32394,DKR,860037950,news57804,No aplica,descartable
32395,DKR,860037950,news57805,No aplica,descartable
32396,DKR,860037950,news57806,No aplica,descartable
32397,DKR,860001022,news57806,No aplica,descartable
32398,DKR,890937070,news57806,No aplica,descartable
32399,DKR,860037950,news57807,No aplica,descartable
32400,DKR,860037950,news57808,No aplica,descartable
32401,DKR,860037950,news57814,No aplica,descartable
32402,DKR,860037950,news57816,No aplica,descartable
32403,DKR,860037950,news57822,No aplica,descartable
32404,DKR,860037950,news57825,No aplica,descartable
32405,DKR,860037950,news57827,No aplica,descartable
32406,DKR,860037950,news57836,No aplica,descartable
32407,DKR,860037950,news57842,No aplica,descartable
32408,DKR,860037950,news57853,No aplica,descartable
32409,DKR,890904459,news57858,No aplica,descartable
32410,DKR,890901110,news57858,No aplica,descartable
32411,DKR,890904459,news57862,No aplica,descartable
32412,DKR,860001942,news57862,No aplica,descartable
32413,DKR,890904459,news57863,No aplica,descartable
32414,DKR,890904459,news57865,No aplica,descartable
32415,DKR,890904459,news57866,No aplica,descartable
32416,DKR,860037950,news57867,No aplica,descartable
32417,DKR,860037950,news57869,No aplica,descartable
32418,DKR,860037950,news57870,No aplica,descartable
32419,DKR,860037950,news57872,No aplica,descartable
32420,DKR,860037950,news57873,No aplica,descartable
32421,DKR,860002182,news57873,No aplica,descartable
32422,DKR,890902920,news57873,No aplica,descartable
32423,DKR,805027024,news57873,No aplica,descartable
32424,DKR,890100026,news57873,No aplica,descartable
32425,DKR,801004045,news57873,No aplica,descartable
32426,DKR,900319372,news57873,No aplica,descartable
32427,DKR,800198020,news57873,No aplica,descartable
32428,DKR,800072556,news57873,No aplica,descartable
32429,DKR,802011109,news57873,No aplica,descartable
32430,DKR,800208785,news57873,No aplica,descartable
32431,DKR,890102110,news57873,No aplica,descartable
32432,DKR,890200656,news57873,No aplica,descartable
32433,DKR,804017043,news57873,No aplica,descartable
32434,DKR,800012375,news57873,No aplica,descartable
32435,DKR,860005264,news57873,No aplica,descartable
32436,DKR,900292211,news57873,No aplica,descartable
32437,DKR,900015051,news57873,No aplica,descartable
32438,DKR,890211902,news57873,No aplica,descartable
32439,DKR,860000006,news57873,No aplica,descartable
32440,DKR,860006127,news57873,No aplica,descartable
32441,DKR,860401826,news57873,No aplica,descartable
32442,DKR,800245795,news57873,No aplica,descartable
32443,DKR,830507278,news57873,No aplica,descartable
32444,DKR,890904478,news57873,No aplica,descartable
32445,DKR,860004922,news57873,No aplica,descartable
32446,DKR,860025900,news57873,No aplica,descartable
32447,DKR,890110964,news57873,No aplica,descartable
32448,DKR,890101897,news57873,No aplica,descartable
32449,DKR,860053831,news57873,No aplica,descartable
32450,DKR,900083863,news57873,No aplica,descartable
32451,DKR,890700058,news57873,No aplica,descartable
32452,DKR,830006735,news57873,No aplica,descartable
32453,DKR,890400372,news57873,No aplica,descartable
32454,DKR,890300208,news57873,No aplica,descartable
32455,DKR,860400008,news57873,No aplica,descartable
32456,DKR,860031606,news57873,No aplica,descartable
32457,DKR,890205091,news57873,No aplica,descartable
32458,DKR,800146425,news57873,No aplica,descartable
32459,DKR,891100445,news57873,No aplica,descartable
32460,DKR,890106814,news57873,No aplica,descartable
32461,DKR,811022981,news57873,No aplica,descartable
32462,DKR,891300382,news57873,No aplica,descartable
32463,DKR,890301690,news57873,No aplica,descartable
32464,DKR,890801094,news57873,No aplica,descartable
32465,DKR,860000996,news57873,No aplica,descartable
32466,DKR,900298861,news57873,No aplica,descartable
32467,DKR,890301054,news57873,No aplica,descartable
32468,DKR,860007538,news57873,No aplica,descartable
32469,DKR,891300513,news57873,No aplica,descartable
32470,DKR,891900196,news57873,No aplica,descartable
32471,DKR,890302594,news57873,No aplica,descartable
32472,DKR,891501133,news57873,No aplica,descartable
32473,DKR,891300237,news57873,No aplica,descartable
32474,DKR,891300238,news57873,No aplica,descartable
32475,DKR,891401705,news57873,No aplica,descartable
32476,DKR,830002366,news57873,No aplica,descartable
32477,DKR,860000258,news57873,No aplica,descartable
32478,DKR,860003831,news57873,No aplica,descartable
32479,DKR,890301884,news57873,No aplica,descartable
32480,DKR,890800718,news57873,No aplica,descartable
32481,DKR,800096040,news57873,No aplica,descartable
32482,DKR,890805267,news57873,No aplica,descartable
32483,DKR,901564490,news57873,No aplica,descartable
32484,DKR,800221789,news57873,No aplica,descartable
32485,DKR,890917465,news57873,No aplica,descartable
32486,DKR,830095169,news57873,No aplica,descartable
32487,DKR,817000747,news57873,No aplica,descartable
32488,DKR,860020308,news57873,No aplica,descartable
32489,DKR,860074450,news57873,No aplica,descartable
32490,DKR,890900535,news57873,No aplica,descartable
32491,DKR,860002130,news57873,No aplica,descartable
32492,DKR,800221724,news57873,No aplica,descartable
32493,DKR,890922549,news57873,No aplica,descartable
32494,DKR,890936071,news57873,No aplica,descartable
32495,DKR,890103400,news57873,No aplica,descartable
32496,DKR,890900291,news57873,No aplica,descartable
32497,DKR,890907163,news57873,No aplica,descartable
32498,DKR,800149149,news57873,No aplica,descartable
32499,DKR,800164767,news57873,No aplica,descartable
32500,DKR,860026895,news57873,No aplica,descartable
32501,DKR,890901271,news57873,No aplica,descartable
32502,DKR,890904459,news57879,No aplica,descartable
32503,DKR,890904459,news57887,No aplica,descartable
32504,DKR,890922447,news57887,No aplica,descartable
32505,DKR,860078024,news57887,No aplica,descartable
32506,DKR,890904459,news57889,No aplica,descartable
32507,DKR,890904459,news57890,No aplica,descartable
32508,DKR,890904459,news57892,No aplica,descartable
32509,DKR,890904459,news57896,No aplica,descartable
32510,DKR,890333023,news57896,No aplica,descartable
32511,DKR,890904459,news57899,No aplica,descartable
32512,DKR,890904459,news57904,No aplica,descartable
32513,DKR,860037950,news57905,No aplica,descartable
32514,DKR,890904459,news57906,No aplica,descartable
32515,DKR,890905360,news57906,No aplica,descartable
32516,DKR,890904459,news57908,No aplica,descartable
32517,DKR,860037950,news57911,No aplica,descartable
32518,DKR,860037950,news57918,No aplica,descartable
32519,DKR,860037950,news57919,No aplica,descartable
32520,DKR,860037950,news57928,No aplica,descartable
32521,DKR,860037950,news57929,No aplica,descartable
32522,DKR,860037950,news57932,No aplica,descartable
32523,DKR,860037950,news57939,No aplica,descartable
32524,DKR,860037950,news57943,No aplica,descartable
32525,DKR,860037950,news57944,No aplica,descartable
32526,DKR,860037950,news57948,No aplica,descartable
32527,DKR,860037950,news57950,No aplica,descartable
32528,DKR,900559366,news57950,No aplica,descartable
32529,DKR,890904459,news57953,No aplica,descartable
32530,DKR,890904459,news57955,No aplica,descartable
32531,DKR,890904459,news57956,No aplica,descartable
32532,DKR,890904713,news57956,No aplica,descartable
32533,DKR,890333023,news57956,No aplica,descartable
32534,DKR,890904459,news57963,No aplica,descartable
32535,DKR,890904459,news57964,No aplica,descartable
32536,DKR,890904459,news57968,No aplica,descartable
32537,DKR,900103237,news57968,No aplica,descartable
32538,DKR,890904459,news57976,No aplica,descartable
32539,DKR,890904459,news57977,No aplica,descartable
32540,DKR,890904459,news57983,No aplica,descartable
32541,DKR,890904459,news57985,No aplica,descartable
32542,DKR,900934851,news57992,No aplica,descartable
32543,DKR,900934851,news57998,No aplica,descartable
32544,DKR,900934851,news58003,No aplica,descartable
32545,DKR,900934851,news58010,No aplica,descartable
32546,DKR,890900266,news58010,No aplica,descartable
32547,DKR,900934851,news58023,No aplica,descartable
32548,DKR,900934851,news58028,No aplica,descartable
32549,DKR,900934851,news58033,No aplica,descartable
32550,DKR,900934851,news58036,No aplica,descartable
32551,DKR,860026182,news58036,No aplica,descartable
32552,DKR,800186228,news58036,No aplica,descartable
32553,DKR,900934851,news58038,No aplica,descartable
32554,DKR,900934851,news58041,No aplica,descartable
32555,DKR,900216859,news58041,No aplica,descartable
32556,DKR,890937070,news58041,No aplica,descartable
32557,DKR,800136561,news58041,No aplica,descartable
32558,DKR,900138413,news58041,No aplica,descartable
32559,DKR,900626615,news58041,No aplica,descartable
32560,DKR,800094968,news58041,No aplica,descartable
32561,DKR,900491468,news58041,No aplica,descartable
32562,DKR,800093117,news58041,No aplica,descartable
32563,DKR,860524118,news58041,No aplica,descartable
32564,DKR,801001885,news58041,No aplica,descartable
32565,DKR,890302629,news58041,No aplica,descartable
32566,DKR,900756608,news58041,No aplica,descartable
32567,DKR,860048112,news58041,No aplica,descartable
32568,DKR,900661920,news58041,No aplica,descartable
32569,DKR,900938701,news58041,No aplica,descartable
32570,DKR,890205645,news58041,No aplica,descartable
32571,DKR,900172213,news58041,No aplica,descartable
32572,DKR,890913356,news58041,No aplica,descartable
32573,DKR,800046286,news58041,No aplica,descartable
32574,DKR,900062553,news58041,No aplica,descartable
32575,DKR,900719986,news58041,No aplica,descartable
32576,DKR,860067697,news58041,No aplica,descartable
32577,DKR,800185295,news58041,No aplica,descartable
32578,DKR,890900836,news58041,No aplica,descartable
32579,DKR,890703779,news58041,No aplica,descartable
32580,DKR,890917007,news58041,No aplica,descartable
32581,DKR,900085546,news58041,No aplica,descartable
32582,DKR,901345377,news58041,No aplica,descartable
32583,DKR,800086042,news58041,No aplica,descartable
32584,DKR,860513493,news58041,No aplica,descartable
32585,DKR,900146118,news58041,No aplica,descartable
32586,DKR,900537884,news58041,No aplica,descartable
32587,DKR,901352292,news58041,No aplica,descartable
32588,DKR,901343108,news58041,No aplica,descartable
32589,DKR,890911431,news58041,No aplica,descartable
32590,DKR,890942766,news58041,No aplica,descartable
32591,DKR,900077235,news58041,No aplica,descartable
32592,DKR,800180264,news58041,No aplica,descartable
32593,DKR,830509112,news58041,No aplica,descartable
32594,DKR,806016554,news58041,No aplica,descartable
32595,DKR,800018771,news58041,No aplica,descartable
32596,DKR,800096890,news58041,No aplica,descartable
32597,DKR,811020804,news58041,No aplica,descartable
32598,DKR,891101301,news58041,No aplica,descartable
32599,DKR,800006608,news58041,No aplica,descartable
32600,DKR,900088799,news58041,No aplica,descartable
32601,DKR,830139876,news58041,No aplica,descartable
32602,DKR,900580136,news58041,No aplica,descartable
32603,DKR,810002455,news58041,No aplica,descartable
32604,DKR,811032292,news58041,No aplica,descartable
32605,DKR,900192711,news58041,No aplica,descartable
32606,DKR,816001249,news58041,No aplica,descartable
32607,DKR,811046293,news58041,No aplica,descartable
32608,DKR,900735220,news58041,No aplica,descartable
32609,DKR,800150443,news58041,No aplica,descartable
32610,DKR,800235545,news58041,No aplica,descartable
32611,DKR,860069879,news58041,No aplica,descartable
32612,DKR,830060858,news58041,No aplica,descartable
32613,DKR,804001897,news58041,No aplica,descartable
32614,DKR,830096878,news58041,No aplica,descartable
32615,DKR,900180277,news58041,No aplica,descartable
32616,DKR,805016128,news58041,No aplica,descartable
32617,DKR,819002380,news58041,No aplica,descartable
32618,DKR,800192961,news58041,No aplica,descartable
32619,DKR,830138043,news58041,No aplica,descartable
32620,DKR,890904041,news58041,No aplica,descartable
32621,DKR,800051984,news58041,No aplica,descartable
32622,DKR,900215626,news58041,No aplica,descartable
32623,DKR,800240724,news58041,No aplica,descartable
32624,DKR,900526489,news58041,No aplica,descartable
32625,DKR,900417463,news58041,No aplica,descartable
32626,DKR,800053720,news58041,No aplica,descartable
32627,DKR,891702877,news58041,No aplica,descartable
32628,DKR,800182204,news58041,No aplica,descartable
32629,DKR,860000531,news58041,No aplica,descartable
32630,DKR,800109273,news58041,No aplica,descartable
32631,DKR,900991209,news58041,No aplica,descartable
32632,DKR,900397244,news58041,No aplica,descartable
32633,DKR,901516285,news58041,No aplica,descartable
32634,DKR,800210309,news58041,No aplica,descartable
32635,DKR,830006084,news58041,No aplica,descartable
32636,DKR,811037405,news58041,No aplica,descartable
32637,DKR,900991217,news58041,No aplica,descartable
32638,DKR,900325551,news58041,No aplica,descartable
32639,DKR,900166862,news58041,No aplica,descartable
32640,DKR,860037900,news58041,No aplica,descartable
32641,DKR,900651888,news58041,No aplica,descartable
32642,DKR,805029384,news58041,No aplica,descartable
32643,DKR,900772924,news58041,No aplica,descartable
32644,DKR,900566187,news58041,No aplica,descartable
32645,DKR,807006174,news58041,No aplica,descartable
32646,DKR,900329527,news58041,No aplica,descartable
32647,DKR,900896331,news58041,No aplica,descartable
32648,DKR,800239481,news58041,No aplica,descartable
32649,DKR,805030849,news58041,No aplica,descartable
32650,DKR,901513637,news58041,No aplica,descartable
32651,DKR,800182895,news58041,No aplica,descartable
32652,DKR,800200598,news58041,No aplica,descartable
32653,DKR,890206740,news58041,No aplica,descartable
32654,DKR,860058070,news58041,No aplica,descartable
32655,DKR,900098143,news58041,No aplica,descartable
32656,DKR,900082107,news58041,No aplica,descartable
32657,DKR,900324986,news58041,No aplica,descartable
32658,DKR,890909034,news58041,No aplica,descartable
